city,mask,active_count,active_ids,existing_count,candidate_count,avg_cost,avg_distance,expected_breach,coverage,monthly_fixed_total,fitout_total,p95_distance
Pune,2899,7,PUN-01|PUN-02|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,75.11065294,2.37597561,0.28007194,0.71948335,793500.00000000,4310000.00000000,5.01765585
Pune,2900,6,PUN-03|PUN-05|PUN-07|CS-02|CS-03|CS-05,3,3,82.49809461,3.22463179,0.41651782,0.59959265,688900.00000000,4310000.00000000,7.04301310
Pune,2901,7,PUN-01|PUN-03|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,74.26233218,2.28814101,0.26621702,0.75600592,800700.00000000,4310000.00000000,5.39980221
Pune,2902,7,PUN-02|PUN-03|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,72.54107603,2.20482826,0.23873945,0.74983238,788300.00000000,4310000.00000000,5.01841879
Pune,2903,8,PUN-01|PUN-02|PUN-03|PUN-05|PUN-07|CS-02|CS-03|CS-05,5,3,74.29917293,2.12150979,0.22249372,0.78326818,900100.00000000,4310000.00000000,5.01116753
Pune,2904,6,PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,3,3,88.84706451,3.87958360,0.48013532,0.53576986,683200.00000000,4310000.00000000,9.03318977
Pune,2905,7,PUN-01|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,77.50967627,2.52810502,0.32327750,0.69218313,795000.00000000,4310000.00000000,5.23474264
Pune,2906,7,PUN-02|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,75.75652146,2.44624805,0.29439694,0.68600959,782600.00000000,4310000.00000000,4.92839909
Pune,2907,8,PUN-01|PUN-02|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,5,3,77.51461837,2.36292958,0.27815121,0.71944539,894400.00000000,4310000.00000000,4.91260004
Pune,2908,7,PUN-03|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,4,3,84.66173326,3.18134427,0.41364250,0.59955470,789800.00000000,4310000.00000000,7.02848482
Pune,2909,8,PUN-01|PUN-03|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,5,3,76.56115899,2.26265001,0.26369545,0.75596797,901600.00000000,4310000.00000000,5.19617987
Pune,2910,8,PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,5,3,74.94504145,2.19178176,0.23681869,0.74979443,889200.00000000,4310000.00000000,4.91253471
Pune,2911,9,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-02|CS-03|CS-05,6,3,76.70313836,2.10846353,0.22057293,0.78323023,1001000.00000000,4310000.00000000,4.89427853
Pune,2912,5,PUN-06|PUN-07|CS-02|CS-03|CS-05,2,3,77.55734847,2.96512437,0.38575214,0.59656913,601900.00000000,4310000.00000000,6.70708990
Pune,2913,6,PUN-01|PUN-06|PUN-07|CS-02|CS-03|CS-05,3,3,73.80433413,2.43683267,0.28962982,0.70785735,713700.00000000,4310000.00000000,5.77924490
Pune,2914,6,PUN-02|PUN-06|PUN-07|CS-02|CS-03|CS-05,3,3,74.39610857,2.50488496,0.30393466,0.67912761,701300.00000000,4310000.00000000,5.77924490
Pune,2915,7,PUN-01|PUN-02|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,76.15420547,2.42156672,0.28768894,0.71256341,813100.00000000,4310000.00000000,5.77924490
Pune,2916,6,PUN-03|PUN-06|PUN-07|CS-02|CS-03|CS-05,3,3,76.81825302,2.71552539,0.32945099,0.66035397,708500.00000000,4310000.00000000,6.70708990
Pune,2917,7,PUN-01|PUN-03|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,73.07324407,2.18810081,0.23339328,0.77164219,820300.00000000,4310000.00000000,5.77924490
Pune,2918,7,PUN-02|PUN-03|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,73.69975851,2.25845146,0.24831985,0.74291244,807900.00000000,4310000.00000000,5.77924490
Pune,2919,8,PUN-01|PUN-02|PUN-03|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,75.45785541,2.17513323,0.23207411,0.77634825,919700.00000000,4310000.00000000,5.77924490
Pune,2920,6,PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,3,3,79.78517015,2.93143201,0.38277736,0.59656913,702800.00000000,4310000.00000000,6.56066275
Pune,2921,7,PUN-01|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,76.03215581,2.40314031,0.28665507,0.70785735,814600.00000000,4310000.00000000,5.53177214
Pune,2922,7,PUN-02|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,76.62393024,2.47119260,0.30095989,0.67912761,802200.00000000,4310000.00000000,5.53177214
Pune,2923,8,PUN-01|PUN-02|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,78.38202715,2.38787413,0.28471416,0.71256341,914000.00000000,4310000.00000000,5.53177214
Pune,2924,7,PUN-03|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,79.04607470,2.68183303,0.32647625,0.66035397,809400.00000000,4310000.00000000,6.56066275
Pune,2925,8,PUN-01|PUN-03|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,75.30106575,2.15440822,0.23041855,0.77164219,921200.00000000,4310000.00000000,5.53177214
Pune,2926,8,PUN-02|PUN-03|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,75.92758018,2.22475910,0.24534506,0.74291244,908800.00000000,4310000.00000000,5.53177214
Pune,2927,9,PUN-01|PUN-02|PUN-03|PUN-04|PUN-06|PUN-07|CS-02|CS-03|CS-05,6,3,77.68567709,2.14144087,0.22909933,0.77634825,1020600.00000000,4310000.00000000,5.53177214
Pune,2928,6,PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,3,3,73.84417293,2.50858068,0.29150581,0.70206333,693200.00000000,4310000.00000000,6.14874887
Pune,2929,7,PUN-01|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,70.09115859,1.98028922,0.19538350,0.81335155,805000.00000000,4310000.00000000,4.40451765
Pune,2930,7,PUN-02|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,70.68293303,2.04834151,0.20968837,0.78462181,792600.00000000,4310000.00000000,4.46456480
Pune,2931,8,PUN-01|PUN-02|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,72.44102993,1.96502316,0.19344261,0.81805761,904400.00000000,4310000.00000000,4.36457872
Pune,2932,7,PUN-03|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,73.10507748,2.25898194,0.23520468,0.76584817,799800.00000000,4310000.00000000,6.14874887
Pune,2933,8,PUN-01|PUN-03|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,69.36006853,1.73155725,0.13914698,0.87713639,911600.00000000,4310000.00000000,4.14446783
Pune,2934,8,PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,69.98658297,1.80190802,0.15407352,0.84840664,899200.00000000,4310000.00000000,4.34156275
Pune,2935,9,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,6,3,71.74467987,1.71858966,0.13782780,0.88184245,1011000.00000000,4310000.00000000,4.14446783
Pune,2936,7,PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,4,3,76.38821836,2.50789356,0.29137060,0.70202538,794100.00000000,4310000.00000000,6.14874887
Pune,2937,8,PUN-01|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,72.63520402,1.97960198,0.19524829,0.81331360,905900.00000000,4310000.00000000,4.40451765
Pune,2938,8,PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,73.22697845,2.04765439,0.20955314,0.78458386,893500.00000000,4310000.00000000,4.46456480
Pune,2939,9,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,6,3,74.98507536,1.96433604,0.19330741,0.81801966,1005300.00000000,4310000.00000000,4.36457872
Pune,2940,8,PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,5,3,75.64912291,2.25829482,0.23506950,0.76581021,900700.00000000,4310000.00000000,6.14874887
Pune,2941,9,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,6,3,71.90411396,1.73087001,0.13901179,0.87709844,1012500.00000000,4310000.00000000,4.12693214
Pune,2942,9,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,6,3,72.53062840,1.80122066,0.15393834,0.84836869,1000100.00000000,4310000.00000000,4.34156275
Pune,2943,10,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|PUN-07|CS-02|CS-03|CS-05,7,3,74.28872530,1.71790242,0.13769259,0.88180450,1111900.00000000,4310000.00000000,4.12693214
Pune,2944,4,CS-01|CS-02|CS-03|CS-05,0,4,91.01371817,4.39456463,0.55853325,0.45472946,533400.00000000,5960000.00000000,9.03318977
Pune,2945,5,PUN-01|CS-01|CS-02|CS-03|CS-05,1,4,78.87144432,2.93147469,0.40088856,0.61114274,645200.00000000,5960000.00000000,5.93274641
Pune,2946,5,PUN-02|CS-01|CS-02|CS-03|CS-05,1,4,76.99301192,2.83479714,0.37129015,0.60496920,632800.00000000,5960000.00000000,5.79435301
Pune,2947,6,PUN-01|PUN-02|CS-01|CS-02|CS-03|CS-05,2,4,78.75110883,2.75147891,0.35504439,0.63840500,744600.00000000,5960000.00000000,5.79435301
Pune,2948,5,PUN-03|CS-01|CS-02|CS-03|CS-05,1,4,85.97377163,3.58949828,0.48847955,0.52241072,640000.00000000,5960000.00000000,7.05049133
Pune,2949,6,PUN-01|PUN-03|CS-01|CS-02|CS-03|CS-05,2,4,77.73800920,2.65300751,0.33817872,0.67882399,751800.00000000,5960000.00000000,5.92132044
Pune,2950,6,PUN-02|PUN-03|CS-01|CS-02|CS-03|CS-05,2,4,76.01137096,2.56900477,0.31068265,0.67265045,739400.00000000,5960000.00000000,5.79435301
Pune,2951,7,PUN-01|PUN-02|PUN-03|CS-01|CS-02|CS-03|CS-05,3,4,77.76946787,2.48568654,0.29443693,0.70608625,851200.00000000,5960000.00000000,5.79435301
Pune,2952,5,PUN-04|CS-01|CS-02|CS-03|CS-05,1,4,91.94954866,4.19959211,0.55012417,0.45472946,634300.00000000,5960000.00000000,9.03318977
Pune,2953,6,PUN-01|PUN-04|CS-01|CS-02|CS-03|CS-05,2,4,80.61077699,2.84795046,0.39325821,0.61114274,746100.00000000,5960000.00000000,5.50351477
Pune,2954,6,PUN-02|PUN-04|CS-01|CS-02|CS-03|CS-05,2,4,78.84777408,2.76503015,0.36429742,0.60496920,733700.00000000,5960000.00000000,5.38415098
Pune,2955,7,PUN-01|PUN-02|PUN-04|CS-01|CS-02|CS-03|CS-05,3,4,80.60587098,2.68171191,0.34805170,0.63840500,845500.00000000,5960000.00000000,5.38415098
Pune,2956,6,PUN-03|PUN-04|CS-01|CS-02|CS-03|CS-05,2,4,87.58282493,3.48880053,0.48051366,0.52241072,740900.00000000,5960000.00000000,7.02848482
Pune,2957,7,PUN-01|PUN-03|PUN-04|CS-01|CS-02|CS-03|CS-05,3,4,79.48225065,2.57010651,0.33056667,0.67882399,852700.00000000,5960000.00000000,5.48154497
Pune,2958,7,PUN-02|PUN-03|PUN-04|CS-01|CS-02|CS-03|CS-05,3,4,77.86613311,2.49923825,0.30368990,0.67265045,840300.00000000,5960000.00000000,5.37859154
Pune,2959,8,PUN-01|PUN-02|PUN-03|PUN-04|CS-01|CS-02|CS-03|CS-05,4,4,79.62423002,2.41591978,0.28744417,0.70608625,952100.00000000,5960000.00000000,5.37859154
Pune,2960,5,PUN-05|CS-01|CS-02|CS-03|CS-05,1,4,87.01664518,3.90972114,0.46142703,0.56022366,624700.00000000,5960000.00000000,9.03318977
Pune,2961,6,PUN-01|PUN-05|CS-01|CS-02|CS-03|CS-05,2,4,74.87437133,2.44663119,0.30378234,0.71663694,736500.00000000,5960000.00000000,5.29994202
Pune,2962,6,PUN-02|PUN-05|CS-01|CS-02|CS-03|CS-05,2,4,73.00132102,2.35064316,0.27420244,0.71046340,724100.00000000,5960000.00000000,4.88999701
Pune,2963,7,PUN-01|PUN-02|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,74.75941793,2.26732469,0.25795668,0.74389920,835900.00000000,5960000.00000000,4.87070990
Pune,2964,6,PUN-03|PUN-05|CS-01|CS-02|CS-03|CS-05,2,4,81.97669864,3.10465479,0.39137331,0.62790492,731300.00000000,5960000.00000000,7.04301310
Pune,2965,7,PUN-01|PUN-03|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,73.74093621,2.16816401,0.24107249,0.78431819,843100.00000000,5960000.00000000,5.20377874
Pune,2966,7,PUN-02|PUN-03|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,72.01968006,2.08485103,0.21359494,0.77814465,830700.00000000,5960000.00000000,4.79160690
Pune,2967,8,PUN-01|PUN-02|PUN-03|PUN-05|CS-01|CS-02|CS-03|CS-05,4,4,73.77777696,2.00153279,0.19734919,0.81158045,942500.00000000,5960000.00000000,4.74164295
Pune,2968,6,PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,2,4,88.50706104,3.77215886,0.45810840,0.56018571,725600.00000000,5960000.00000000,9.03318977
Pune,2969,7,PUN-01|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,77.16828936,2.42051721,0.30124247,0.71659899,837400.00000000,5960000.00000000,5.13830757
Pune,2970,7,PUN-02|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,75.40528645,2.33759713,0.27228168,0.71042544,825000.00000000,5960000.00000000,4.81123161
Pune,2971,8,PUN-01|PUN-02|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,4,4,77.16338335,2.25427866,0.25603595,0.74386125,936800.00000000,5960000.00000000,4.77969742
Pune,2972,7,PUN-03|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,3,4,84.14033730,3.06136727,0.38849795,0.62786697,832200.00000000,5960000.00000000,7.02848482
Pune,2973,8,PUN-01|PUN-03|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,4,4,76.03976302,2.14267302,0.23855092,0.78428024,944000.00000000,5960000.00000000,5.03376341
Pune,2974,8,PUN-02|PUN-03|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,4,4,74.42364549,2.07180452,0.21167415,0.77810670,931600.00000000,5960000.00000000,4.69966221
Pune,2975,9,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|CS-01|CS-02|CS-03|CS-05,5,4,76.18174239,1.98848653,0.19542843,0.81154250,1043400.00000000,5960000.00000000,4.63207340
Pune,2976,5,PUN-06|CS-01|CS-02|CS-03|CS-05,1,4,77.17624631,2.85371041,0.36328599,0.62098498,644300.00000000,5960000.00000000,6.70708990
Pune,2977,6,PUN-01|PUN-06|CS-01|CS-02|CS-03|CS-05,2,4,73.42323197,2.32541871,0.26716366,0.73227320,756100.00000000,5960000.00000000,5.65876341
Pune,2978,6,PUN-02|PUN-06|CS-01|CS-02|CS-03|CS-05,2,4,74.01500640,2.39347124,0.28146851,0.70354346,743700.00000000,5960000.00000000,5.65876341
Pune,2979,7,PUN-01|PUN-02|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,75.77310331,2.31015277,0.26522279,0.73697927,855500.00000000,5960000.00000000,5.65876341
Pune,2980,6,PUN-03|PUN-06|CS-01|CS-02|CS-03|CS-05,2,4,76.29685706,2.59554839,0.30430651,0.68866624,750900.00000000,5960000.00000000,6.70708990
Pune,2981,7,PUN-01|PUN-03|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,72.55184811,2.06812334,0.20824878,0.79995446,862700.00000000,5960000.00000000,5.65876341
Pune,2982,7,PUN-02|PUN-03|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,73.17836254,2.13847446,0.22317532,0.77122471,850300.00000000,5960000.00000000,5.65876341
Pune,2983,8,PUN-01|PUN-02|PUN-03|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,74.93645944,2.05515575,0.20692959,0.80466052,962100.00000000,5960000.00000000,5.65876341
Pune,2984,6,PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,2,4,79.40406799,2.82001805,0.36031124,0.62098498,745200.00000000,5960000.00000000,6.54803514
Pune,2985,7,PUN-01|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,75.65105364,2.29172635,0.26418889,0.73227320,857000.00000000,5960000.00000000,5.32153034
Pune,2986,7,PUN-02|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,76.24282808,2.35977864,0.27849379,0.70354346,844600.00000000,5960000.00000000,5.32153034
Pune,2987,8,PUN-01|PUN-02|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,78.00092498,2.27646041,0.26224801,0.73697927,956400.00000000,5960000.00000000,5.32153034
Pune,2988,7,PUN-03|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,78.52467873,2.56185603,0.30133170,0.68866624,851800.00000000,5960000.00000000,6.54803514
Pune,2989,8,PUN-01|PUN-03|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,74.77966978,2.03443098,0.20527402,0.79995446,963600.00000000,5960000.00000000,5.32153034
Pune,2990,8,PUN-02|PUN-03|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,75.40618422,2.10478187,0.22020058,0.77122471,951200.00000000,5960000.00000000,5.32153034
Pune,2991,9,PUN-01|PUN-02|PUN-03|PUN-04|PUN-06|CS-01|CS-02|CS-03|CS-05,5,4,77.16428112,2.02146339,0.20395483,0.80466052,1063000.00000000,5960000.00000000,5.32153034
Pune,2992,6,PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,2,4,73.46307077,2.39716673,0.26903969,0.72647918,735600.00000000,5960000.00000000,5.98099756
Pune,2993,7,PUN-01|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,69.71005643,1.86887527,0.17291735,0.83776740,847400.00000000,5960000.00000000,4.19623041
Pune,2994,7,PUN-02|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,70.30183086,1.93692756,0.18722220,0.80903766,835000.00000000,5960000.00000000,4.27945518
Pune,2995,8,PUN-01|PUN-02|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,72.05992777,1.85360920,0.17097647,0.84247347,946800.00000000,5960000.00000000,4.16885853
Pune,2996,7,PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,72.58368152,2.13900495,0.21006018,0.79416044,842200.00000000,5960000.00000000,5.97504759
Pune,2997,8,PUN-01|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,68.83867257,1.61158013,0.11400247,0.90544866,954000.00000000,5960000.00000000,3.79150343
Pune,2998,8,PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,69.46518700,1.68193078,0.12892900,0.87671891,941600.00000000,5960000.00000000,3.99399304
Pune,2999,9,PUN-01|PUN-02|PUN-03|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,5,4,71.22328390,1.59861267,0.11268327,0.91015472,1053400.00000000,5960000.00000000,3.79150343
Pune,3000,7,PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,3,4,76.00711620,2.39647961,0.26890451,0.72644123,836500.00000000,5960000.00000000,5.98099756
Pune,3001,8,PUN-01|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,72.25410186,1.86818802,0.17278214,0.83772945,948300.00000000,5960000.00000000,4.18920040
Pune,3002,8,PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,72.84587629,1.93624043,0.18708700,0.80899971,935900.00000000,5960000.00000000,4.27945518
Pune,3003,9,PUN-01|PUN-02|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,5,4,74.60397320,1.85292220,0.17084128,0.84243551,1047700.00000000,5960000.00000000,4.16204119
Pune,3004,8,PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,4,4,75.12772695,2.13831782,0.20992498,0.79412248,943100.00000000,5960000.00000000,5.97504759
Pune,3005,9,PUN-01|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,5,4,71.38271800,1.61089289,0.11386726,0.90541071,1054900.00000000,5960000.00000000,3.79150343
Pune,3006,9,PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,5,4,72.00923243,1.68124378,0.12879381,0.87668096,1042500.00000000,5960000.00000000,3.98262477
Pune,3007,10,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-06|CS-01|CS-02|CS-03|CS-05,6,4,73.76732933,1.59792531,0.11254808,0.91011677,1154300.00000000,5960000.00000000,3.79150343
Pune,3008,5,PUN-07|CS-01|CS-02|CS-03|CS-05,1,4,91.75079226,4.24251699,0.53618187,0.46950548,631100.00000000,5960000.00000000,9.03318977
Pune,3009,6,PUN-01|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,79.61031886,2.77964950,0.37854534,0.62591876,742900.00000000,5960000.00000000,5.93274641
Pune,3010,6,PUN-02|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,77.74173457,2.68403482,0.34902719,0.61974521,730500.00000000,5960000.00000000,5.79435301
Pune,3011,7,PUN-01|PUN-02|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,79.49983148,2.60071659,0.33278146,0.65318102,842300.00000000,5960000.00000000,5.79435301
Pune,3012,6,PUN-03|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,86.89265523,3.45006204,0.46924585,0.53329032,737700.00000000,5960000.00000000,7.05049133
Pune,3013,7,PUN-01|PUN-03|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,78.65689280,2.51357150,0.31894499,0.68970359,849500.00000000,5960000.00000000,5.92132044
Pune,3014,7,PUN-02|PUN-03|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,76.93025456,2.42956901,0.29144895,0.68353005,837100.00000000,5960000.00000000,5.79435301
Pune,3015,8,PUN-01|PUN-02|PUN-03|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,78.68835146,2.34625053,0.27520320,0.71696586,948900.00000000,5960000.00000000,5.79435301
Pune,3016,6,PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,92.68703977,4.04760361,0.52777278,0.46950548,732000.00000000,5960000.00000000,9.03318977
Pune,3017,7,PUN-01|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,81.34965153,2.69612551,0.37091500,0.62591876,843800.00000000,5960000.00000000,5.49408865
Pune,3018,7,PUN-02|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,79.59649672,2.61426830,0.34203446,0.61974521,831400.00000000,5960000.00000000,5.37859154
Pune,3019,8,PUN-01|PUN-02|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,81.35459363,2.53094983,0.32578874,0.65318102,943200.00000000,5960000.00000000,5.37859154
Pune,3020,7,PUN-03|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,88.50170852,3.34936452,0.46128002,0.53329032,838600.00000000,5960000.00000000,7.02848482
Pune,3021,8,PUN-01|PUN-03|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,80.40113425,2.43067050,0.31133294,0.68970359,950400.00000000,5960000.00000000,5.48154497
Pune,3022,8,PUN-02|PUN-03|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,78.78501671,2.35980225,0.28445616,0.68353005,938000.00000000,5960000.00000000,5.37859154
Pune,3023,9,PUN-01|PUN-02|PUN-03|PUN-04|PUN-07|CS-01|CS-02|CS-03|CS-05,5,4,80.54311361,2.27648377,0.26821044,0.71696586,1049800.00000000,5960000.00000000,5.37859154
Pune,3024,6,PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,87.75371927,3.75767422,0.43907562,0.57499968,722400.00000000,5960000.00000000,9.03318977
Pune,3025,7,PUN-01|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,75.61324587,2.29480600,0.28143913,0.73141296,834200.00000000,5960000.00000000,5.25848055
Pune,3026,7,PUN-02|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,73.75004367,2.19988108,0.25193948,0.72523941,821800.00000000,5960000.00000000,4.83868074
Pune,3027,8,PUN-01|PUN-02|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,75.50814057,2.11656284,0.23569374,0.75867522,933600.00000000,5960000.00000000,4.80856085
Pune,3028,7,PUN-03|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,82.89558224,2.96521878,0.37213957,0.63878452,829000.00000000,5960000.00000000,7.04301310
Pune,3029,8,PUN-01|PUN-03|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,74.65981981,2.02872825,0.22183874,0.79519779,940800.00000000,5960000.00000000,5.20377874
Pune,3030,8,PUN-02|PUN-03|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,72.93856366,1.94541502,0.19436119,0.78902425,928400.00000000,5960000.00000000,4.79160690
Pune,3031,9,PUN-01|PUN-02|PUN-03|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,5,4,74.69666056,1.86209667,0.17811547,0.82246006,1040200.00000000,5960000.00000000,4.74164295
Pune,3032,7,PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,3,4,89.24455214,3.62017059,0.43575707,0.57496173,823300.00000000,5960000.00000000,9.03318977
Pune,3033,8,PUN-01|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,77.90716391,2.26869202,0.27889928,0.73137500,935100.00000000,5960000.00000000,5.09931707
Pune,3034,8,PUN-02|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,76.15400909,2.18683457,0.25001872,0.72520146,922700.00000000,5960000.00000000,4.76093864
Pune,3035,9,PUN-01|PUN-02|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,5,4,77.91210600,2.10351634,0.23377298,0.75863727,1034500.00000000,5960000.00000000,4.72739553
Pune,3036,8,PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,4,4,85.05922089,2.92193127,0.36926425,0.63874657,929900.00000000,5960000.00000000,7.02848482
Pune,3037,9,PUN-01|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,5,4,76.95864662,2.00323701,0.21931721,0.79515984,1041700.00000000,5960000.00000000,5.03376341
Pune,3038,9,PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,5,4,75.34252908,1.93236899,0.19244045,0.78898630,1029300.00000000,5960000.00000000,4.69966221
Pune,3039,10,PUN-01|PUN-02|PUN-03|PUN-04|PUN-05|PUN-07|CS-01|CS-02|CS-03|CS-05,6,4,77.10062599,1.84905040,0.17619473,0.82242210,1141100.00000000,5960000.00000000,4.63207340
Pune,3040,6,PUN-06|PUN-07|CS-01|CS-02|CS-03|CS-05,2,4,77.95483610,2.70571113,0.34137389,0.63576100,742000.00000000,5960000.00000000,6.70708990
