fixed_cost_factor,city,active_ids,avg_cost,economic_cost,expected_breach,coverage,fitout
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-07|CS-10,76.75933403,79.77271441,0.20374629,0.74989429,3720000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-07|CS-10,82.97661820,85.98999858,0.20374629,0.74989429,3720000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-07|CS-10,89.19390237,92.20728275,0.20374629,0.74989429,3720000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-10,61.99306232,65.00644270,0.16627286,0.79777787,3720000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-10,68.13306786,71.14644824,0.16627286,0.79777787,3720000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-10,74.27307340,77.28645378,0.16627286,0.79777787,3720000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-10,80.41307894,83.42645932,0.16627286,0.79777787,3720000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-07|CS-10,86.55308448,89.56646486,0.16627286,0.79777787,3720000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-10,64.17146310,67.18484348,0.20619495,0.74234140,3720000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-10,70.29251350,73.30589388,0.20619495,0.74234140,3720000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-10,76.41356391,79.42694429,0.20619495,0.74234140,3720000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-10,82.53461431,85.54799469,0.20619495,0.74234140,3720000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-07|CS-10,88.65566472,91.66904510,0.20619495,0.74234140,3720000.00000000
0.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,63.26869369,66.28207407,0.19267754,0.74865491,3720000.00000000
0.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,69.30225886,72.31563924,0.19267754,0.74865491,3720000.00000000
1.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,75.33582403,78.34920441,0.19267754,0.74865491,3720000.00000000
1.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,81.36938919,84.38276958,0.19267754,0.74865491,3720000.00000000
2.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,87.40295436,90.41633474,0.19267754,0.74865491,3720000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,62.77844313,65.79182351,0.18576820,0.72904364,3720000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,68.78284655,71.79622693,0.18576820,0.72904364,3720000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,74.78724998,77.80063036,0.18576820,0.72904364,3720000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,80.79165340,83.80503378,0.18576820,0.72904364,3720000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,86.79605682,89.80943720,0.18576820,0.72904364,3720000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,61.23799694,64.25137732,0.13535686,0.82384848,3720000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,68.21494458,71.22832496,0.13535686,0.82384848,3720000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,75.19189222,78.20527260,0.13535686,0.82384848,3720000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,82.16883986,85.18222024,0.13535686,0.82384848,3720000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-07|CS-10,89.14578750,92.15916788,0.13535686,0.82384848,3720000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-10,63.61541924,68.02208302,0.17020613,0.79079364,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-10,69.74521817,74.15188195,0.17020613,0.79079364,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-10,75.87501710,80.28168088,0.17020613,0.79079364,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-10,82.00481603,86.41147981,0.17020613,0.79079364,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|CS-06|CS-07|CS-10,88.13461496,92.54127874,0.17020613,0.79079364,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,65.72422623,70.13089001,0.21323577,0.72676902,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,71.74758479,76.15424857,0.21323577,0.72676902,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,77.77094335,82.17760713,0.21323577,0.72676902,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,83.79430190,88.20096569,0.21323577,0.72676902,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,89.81766046,94.22432424,0.21323577,0.72676902,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,65.47243718,69.87910096,0.21089903,0.70371666,5440000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,71.46663399,75.87329777,0.21089903,0.70371666,5440000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,77.46083080,81.86749459,0.21089903,0.70371666,5440000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,83.45502762,87.86169140,0.21089903,0.70371666,5440000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,89.44922443,93.85588821,0.21089903,0.70371666,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,63.69352949,68.10019327,0.15591510,0.80196259,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,70.66027051,75.06693430,0.15591510,0.80196259,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,77.62701154,82.03367533,0.15591510,0.80196259,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,84.59375257,89.00041636,0.15591510,0.80196259,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|CS-06|CS-07|CS-10,91.56049360,95.96715739,0.15591510,0.80196259,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-07|CS-10,63.71695646,68.12362024,0.17376289,0.80652640,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-07|CS-10,69.96340237,74.37006616,0.17376289,0.80652640,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-07|CS-10,76.20984829,80.61651207,0.17376289,0.80652640,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-07|CS-10,82.45629420,86.86295798,0.17376289,0.80652640,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-07|CS-10,88.70274011,93.10940389,0.17376289,0.80652640,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,65.82972434,70.23638813,0.21681556,0.74269134,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,71.96972988,76.37639367,0.21681556,0.74269134,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,78.10973542,82.51639921,0.21681556,0.74269134,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,84.24974096,88.65640475,0.21681556,0.74269134,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,90.38974651,94.79641029,0.21681556,0.74269134,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,65.90066341,70.30732719,0.21889186,0.72051383,5440000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,72.01150721,76.41817099,0.21889186,0.72051383,5440000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,78.12235100,82.52901478,0.21889186,0.72051383,5440000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,84.23319480,88.63985858,0.21889186,0.72051383,5440000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,90.34403859,94.75070237,0.21889186,0.72051383,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,63.79506671,68.20173049,0.15947185,0.81769535,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,70.87845472,75.28511851,0.15947185,0.81769535,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,77.96184273,82.36850652,0.15947185,0.81769535,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,85.04523075,89.45189453,0.15947185,0.81769535,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-07|CS-10,92.12861876,96.53528254,0.15947185,0.81769535,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-07|CS-10,63.56365386,67.97031764,0.17621155,0.79897351,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-07|CS-10,69.71386601,74.12052979,0.17621155,0.79897351,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-07|CS-10,75.86407816,80.27074194,0.17621155,0.79897351,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-07|CS-10,82.01429031,86.42095410,0.17621155,0.79897351,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-07|CS-10,88.16450246,92.57116625,0.17621155,0.79897351,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,62.66088445,67.06754823,0.16269414,0.80528702,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,68.72361136,73.13027515,0.16269414,0.80528702,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,74.78633828,79.19300206,0.16269414,0.80528702,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,80.84906519,85.25572898,0.16269414,0.80528702,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,86.91179211,91.31845589,0.16269414,0.80528702,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,64.10049822,68.50716200,0.19464310,0.72631702,5440000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,70.13406338,74.54072717,0.19464310,0.72631702,5440000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,76.16762855,80.57429234,0.19464310,0.72631702,5440000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,82.20119372,86.60785751,0.19464310,0.72631702,5440000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,88.23475889,92.64142268,0.19464310,0.72631702,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,60.63018771,65.03685149,0.10537348,0.88048059,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,67.63629709,72.04296087,0.10537348,0.88048059,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,74.64240648,79.04907026,0.10537348,0.88048059,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,81.64851586,86.05517965,0.10537348,0.88048059,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-05|HYD-06|CS-06|CS-07|CS-10,88.65462525,93.06128903,0.10537348,0.88048059,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,65.18221029,69.58887408,0.21233185,0.71533762,5440000.00000000
0.50000000,Hyderabad,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,71.19682033,75.60348411,0.21233185,0.71533762,5440000.00000000
1.00000000,Hyderabad,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,77.21143036,81.61809415,0.21233185,0.71533762,5440000.00000000
1.50000000,Hyderabad,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,83.22604040,87.63270418,0.21233185,0.71533762,5440000.00000000
2.00000000,Hyderabad,HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,89.24065043,93.64731421,0.21233185,0.71533762,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,63.64176411,68.04842789,0.16192050,0.81014246,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,70.62891836,75.03558214,0.16192050,0.81014246,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,77.61607261,82.02273639,0.16192050,0.81014246,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,84.60322686,89.00989064,0.16192050,0.81014246,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,91.59038111,95.99704489,0.16192050,0.81014246,5440000.00000000
0.00000000,Hyderabad,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,65.10947733,69.51614111,0.21484095,0.70839712,5440000.00000000
0.50000000,Hyderabad,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,71.03660213,75.44326591,0.21484095,0.70839712,5440000.00000000
1.00000000,Hyderabad,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,76.96372692,81.37039071,0.21484095,0.70839712,5440000.00000000
1.50000000,Hyderabad,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,82.89085172,87.29751551,0.21484095,0.70839712,5440000.00000000
2.00000000,Hyderabad,HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,88.81797652,93.22464030,0.21484095,0.70839712,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,62.73899470,67.14565848,0.14840312,0.81645597,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,69.63866371,74.04532750,0.14840312,0.81645597,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,76.53833273,80.94499651,0.14840312,0.81645597,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,83.43800174,87.84466552,0.14840312,0.81645597,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,90.33767075,94.74433454,0.14840312,0.81645597,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,62.24874414,66.65540792,0.14149375,0.79684470,5440000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,69.11925141,73.52591519,0.14149375,0.79684470,5440000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,75.98975868,80.39642246,0.14149375,0.79684470,5440000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,82.86026595,87.26692973,0.14149375,0.79684470,5440000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,89.73077322,94.13743700,0.14149375,0.79684470,5440000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,60.70829796,65.11496174,0.09108244,0.89164953,5440000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,68.55134944,72.95801322,0.09108244,0.89164953,5440000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,76.39440093,80.80106471,0.09108244,0.89164953,5440000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,84.23745241,88.64411619,0.09108244,0.89164953,5440000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-06|CS-07|CS-10,92.08050390,96.48716768,0.09108244,0.89164953,5440000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,64.26086079,67.17703535,0.19959256,0.73531342,3600000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,70.26526422,73.18143878,0.19959256,0.73531342,3600000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,76.26966764,79.18584220,0.19959256,0.73531342,3600000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,82.27407106,85.19024562,0.19959256,0.73531342,3600000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,88.27847449,91.19464905,0.19959256,0.73531342,3600000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,65.76758839,68.68376296,0.19921450,0.73531342,3600000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,72.74453603,75.66071060,0.19921450,0.73531342,3600000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,79.72148367,82.63765824,0.19921450,0.73531342,3600000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,86.69843131,89.61460588,0.19921450,0.73531342,3600000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-05|HYD-06|CS-08|CS-10,93.67537895,96.59155352,0.19921450,0.73531342,3600000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,65.30538726,69.61484522,0.20997283,0.74086873,5320000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,70.57928896,74.88874692,0.20997283,0.74086873,5320000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,75.85319065,80.16264862,0.20997283,0.74086873,5320000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,81.12709235,85.43655031,0.20997283,0.74086873,5320000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,86.40099404,90.71045201,0.20997283,0.74086873,5320000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,66.67058788,70.98004585,0.20700696,0.75126489,5320000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,72.91703380,77.22649176,0.20700696,0.75126489,5320000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,79.16347971,83.47293767,0.20700696,0.75126489,5320000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,85.40992562,89.71938358,0.20700696,0.75126489,5320000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-06|CS-06|CS-08|CS-10,91.65637153,95.96582950,0.20700696,0.75126489,5320000.00000000
0.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,65.24197053,69.55142849,0.19309399,0.76243384,5320000.00000000
0.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,71.35281433,75.66227229,0.19309399,0.76243384,5320000.00000000
1.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,77.46365812,81.77311608,0.19309399,0.76243384,5320000.00000000
1.50000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,83.57450192,87.88395988,0.19309399,0.76243384,5320000.00000000
2.00000000,Hyderabad,HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,89.68534571,93.99480367,0.19309399,0.76243384,5320000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,66.74869813,71.05815610,0.19271594,0.76243384,5320000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,73.83208614,78.14154411,0.19271594,0.76243384,5320000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,80.91547416,85.22493212,0.19271594,0.76243384,5320000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,87.99886217,92.30832013,0.19271594,0.76243384,5320000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-03|HYD-04|HYD-06|CS-06|CS-08|CS-10,95.08225018,99.39170814,0.19271594,0.76243384,5320000.00000000
0.00000000,Hyderabad,HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,65.24834616,69.55780412,0.21361053,0.73433650,5320000.00000000
0.50000000,Hyderabad,HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,70.42601409,74.73547206,0.21361053,0.73433650,5320000.00000000
1.00000000,Hyderabad,HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,75.60368203,79.91313999,0.21361053,0.73433650,5320000.00000000
1.50000000,Hyderabad,HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,80.78134996,85.09080793,0.21361053,0.73433650,5320000.00000000
2.00000000,Hyderabad,HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,85.95901790,90.26847586,0.21361053,0.73433650,5320000.00000000
0.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,66.61354678,70.92300475,0.21064468,0.74473266,5320000.00000000
0.50000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,72.76375893,77.07321690,0.21064468,0.74473266,5320000.00000000
1.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,78.91397108,83.22342905,0.21064468,0.74473266,5320000.00000000
1.50000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,85.06418324,89.37364120,0.21064468,0.74473266,5320000.00000000
2.00000000,Hyderabad,HYD-01|HYD-02|HYD-05|HYD-06|CS-06|CS-08|CS-10,91.21439539,95.52385335,0.21064468,0.74473266,5320000.00000000
0.00000000,Hyderabad,HYD-03|HYD-05|HYD-06|CS-06|CS-08|CS-10,64.22276908,68.53222705,0.19764428,0.73634866,5320000.00000000
0.50000000,Hyderabad,HYD-03|HYD-05|HYD-06|CS-06|CS-08|CS-10,69.31295178,73.62240975,0.19764428,0.73634866,5320000.00000000
1.00000000,Hyderabad,HYD-03|HYD-05|HYD-06|CS-06|CS-08|CS-10,74.40313448,78.71259244,0.19764428,0.73634866,5320000.00000000
1.50000000,Hyderabad,HYD-03|HYD-05|HYD-06|CS-06|CS-08|CS-10,79.49331718,83.80277514,0.19764428,0.73634866,5320000.00000000
